Fruit,spot,gain,integration time,450 nm,500 nm,550 nm,570 nm,600 nm,650 nm,led,led current,saturation check,time,%DM,lycopene (DW),lycopene (FW),beta-carotene (DW),beta-carotene (FW)
36,D,64,50,0.179511935,0.244501876,0.334564833,0.420605648,0.558947872,0.64349162,White LED,100 mA,b'OK Read',12:27:03,5.195858433,52.09906484,2.706993654,8.041165356,0.417807568
37,A,64,50,0.120523482,0.133108858,0.256963806,0.294457258,0.427064045,0.489787553,White LED,100 mA,b'OK Read',13:19:02,5.617269398,24.98155454,1.403281218,7.875554859,0.442391133
37,B,64,50,0.260081519,0.299446615,0.584204884,0.608426581,0.606634032,0.433364553,White LED,100 mA,b'OK Read',13:20:57,5.617269398,24.98155454,1.403281218,7.875554859,0.442391133
37,C,64,50,0.217307702,0.266561395,0.471156845,0.519970059,0.528885491,0.416093451,White LED,100 mA,b'OK Read',13:22:56,5.617269398,24.98155454,1.403281218,7.875554859,0.442391133
37,D,64,50,0.25933338,0.341718374,0.573473641,0.622817773,0.651864073,0.518552808,White LED,100 mA,b'OK Read',13:24:57,5.617269398,24.98155454,1.403281218,7.875554859,0.442391133
38,A,64,50,0.363181833,0.377202624,0.74310739,0.742360355,0.728463559,0.53806889,White LED,100 mA,b'OK Read',09:52:49,5.1917146,5.580302865,0.314107209,7.467237952,0.420320067
38,B,64,50,0.574964781,0.550886387,0.940771859,0.933359271,0.891817365,0.614456941,White LED,100 mA,b'OK Read',09:54:54,5.1917146,5.580302865,0.314107209,7.467237952,0.420320067
38,C,64,50,0.406833286,0.469264043,0.804457361,0.790654798,0.74274068,0.511997565,White LED,100 mA,b'OK Read',09:56:56,5.1917146,5.580302865,0.314107209,7.467237952,0.420320067
38,D,64,50,0.323932931,0.395095111,0.687816837,0.714702083,0.673164847,0.52202501,White LED,100 mA,b'OK Read',10:03:21,5.1917146,5.580302865,0.314107209,7.467237952,0.420320067
39,A,64,50,0.373929234,0.492483449,0.756475176,0.770754163,0.68537365,0.500503445,White LED,100 mA,b'OK Read',10:45:44,5.67246252,5.288899734,0.277642378,6.126188002,0.321596077
39,B,64,50,0.334176783,0.426605628,0.717728619,0.730619825,0.6911046,0.500114322,White LED,100 mA,b'OK Read',10:47:37,5.67246252,5.288899734,0.277642378,6.126188002,0.321596077
39,C,64,50,0.301445387,0.447204525,0.695032666,0.722598496,0.691004084,0.557435307,White LED,100 mA,b'OK Read',10:49:35,5.67246252,5.288899734,0.277642378,6.126188002,0.321596077
39,D,64,50,0.4483554,0.476824845,0.743354074,0.778095483,0.73410833,0.578657541,White LED,100 mA,b'OK Read',10:51:35,5.67246252,5.288899734,0.277642378,6.126188002,0.321596077
40,A,64,50,0.312955313,0.361909182,0.558517761,0.59116269,0.552182774,0.418966959,White LED,100 mA,b'OK Read',11:46:28,5.599440455,3.161964754,0.177052334,5.748328297,0.32187422
40,B,64,50,0.300668463,0.390197766,0.544502376,0.641358375,0.59096368,0.533309611,White LED,100 mA,b'OK Read',11:48:21,5.599440455,3.161964754,0.177052334,5.748328297,0.32187422
40,C,64,50,0.292769765,0.405748968,0.559905409,0.632393377,0.563673394,0.478981874,White LED,100 mA,b'OK Read',11:50:14,5.599440455,3.161964754,0.177052334,5.748328297,0.32187422
40,D,64,50,0.327688059,0.34463961,0.571962629,0.590801875,0.591653104,0.419565627,White LED,100 mA,b'OK Read',11:52:10,5.599440455,3.161964754,0.177052334,5.748328297,0.32187422
41,A,64,50,0.330752568,0.462519458,0.667048187,0.685447865,0.577146177,0.439201435,White LED,100 mA,b'OK Read',12:29:34,5.628855938,0.281348035,0.015836676,4.736760178,0.266625407
41,B,64,50,0.37446158,0.428689153,0.659153952,0.683643776,0.60624623,0.448300929,White LED,100 mA,b'OK Read',12:31:51,5.628855938,0.281348035,0.015836676,4.736760178,0.266625407
41,C,64,50,0.385410418,0.484944123,0.644722271,0.691082233,0.605714771,0.485237806,White LED,100 mA,b'OK Read',12:33:55,5.628855938,0.281348035,0.015836676,4.736760178,0.266625407
41,D,64,50,0.344693988,0.423168888,0.516009096,0.619445494,0.529000402,0.449917308,White LED,100 mA,b'OK Read',12:35:59,5.628855938,0.281348035,0.015836676,4.736760178,0.266625407
42,A,64,50,0.27984985,0.340042981,0.530887884,0.576285797,0.64495531,0.547856877,White LED,100 mA,b'OK Read',13:30:15,5.249529999,12.76727602,0.670221985,9.519314166,0.499719253
42,B,64,50,0.282338877,0.352522611,0.533478193,0.598295858,0.68087794,0.600867553,White LED,100 mA,b'OK Read',13:32:20,5.249529999,12.76727602,0.670221985,9.519314166,0.499719253
42,C,64,50,0.164951859,0.238595012,0.442802332,0.517860633,0.616401086,0.5788072,White LED,100 mA,b'OK Read',13:34:14,5.249529999,12.76727602,0.670221985,9.519314166,0.499719253
42,D,64,50,0.288511087,0.348785165,0.558934038,0.630478271,0.728334272,0.692551184,White LED,100 mA,b'OK Read',13:36:07,5.249529999,12.76727602,0.670221985,9.519314166,0.499719253
43,A,64,50,0.337198149,0.443896673,0.542790946,0.669446872,0.676956747,0.645646742,White LED,100 mA,b'OK Read',09:55:56,6.110231985,6.974218562,0.426140933,5.965372168,0.364498078
43,B,64,50,0.319189873,0.41793505,0.594432441,0.69606895,0.661746029,0.575464705,White LED,100 mA,b'OK Read',09:58:54,6.110231985,6.974218562,0.426140933,5.965372168,0.364498078
43,C,64,50,0.393553694,0.438440871,0.780080809,0.824918864,0.911380213,0.707367834,White LED,100 mA,b'OK Read',10:00:33,6.110231985,6.974218562,0.426140933,5.965372168,0.364498078
43,D,64,50,0.294007082,0.399412507,0.681973238,0.729523484,0.754748404,0.594581669,White LED,100 mA,b'OK Read',10:02:40,6.110231985,6.974218562,0.426140933,5.965372168,0.364498078
44,A,64,50,0.155643194,0.167132483,0.281217025,0.327708253,0.520928223,0.682882949,White LED,100 mA,b'OK Read',10:49:12,5.314398157,47.96954829,2.54929279,10.63657741,0.565270074
44,B,64,50,0.267562994,0.236575923,0.385368612,0.449651697,0.636552805,0.758013824,White LED,100 mA,b'OK Read',10:51:38,5.314398157,47.96954829,2.54929279,10.63657741,0.565270074
44,C,64,50,0.186964621,0.194089346,0.331959125,0.392933492,0.588794814,0.727901608,White LED,100 mA,b'OK Read',10:53:40,5.314398157,47.96954829,2.54929279,10.63657741,0.565270074
44,D,64,50,0.207279668,0.213012842,0.344232206,0.416525598,0.611057925,0.738886865,White LED,100 mA,b'OK Read',10:55:56,5.314398157,47.96954829,2.54929279,10.63657741,0.565270074
45,B,64,50,0.155441764,0.161225605,0.263639994,0.294734811,0.421505445,0.472097374,White LED,100 mA,b'OK Read',11:49:41,4.861220762,42.92549686,2.086703165,14.02764771,0.681914923
45,C,64,50,0.208617702,0.25865691,0.348179324,0.429417995,0.581153547,0.716048292,White LED,100 mA,b'OK Read',11:51:49,4.861220762,42.92549686,2.086703165,14.02764771,0.681914923
45,D,64,50,0.20172612,0.230239448,0.34449432,0.401190737,0.556822101,0.644658983,White LED,100 mA,b'OK Read',11:53:59,4.861220762,42.92549686,2.086703165,14.02764771,0.681914923
46,A,64,50,0.157168259,0.177099016,0.224924277,0.267312443,0.346141194,0.398493052,White LED,100 mA,b'OK Read',12:40:27,4.866033335,32.29710506,1.571587898,9.988564861,0.486046896
46,B,64,50,0.162606704,0.175359166,0.220036633,0.266118974,0.367686151,0.371314236,White LED,100 mA,b'OK Read',12:42:28,4.866033335,32.29710506,1.571587898,9.988564861,0.486046896
46,C,64,50,0.174706536,0.188547608,0.182446457,0.257334382,0.293126259,0.352127417,White LED,100 mA,b'OK Read',12:44:27,4.866033335,32.29710506,1.571587898,9.988564861,0.486046896
46,D,64,50,0.191079428,0.187280321,0.211201861,0.272391703,0.332912597,0.394063011,White LED,100 mA,b'OK Read',12:46:29,4.866033335,32.29710506,1.571587898,9.988564861,0.486046896
47,A,64,50,0.218075034,0.201621517,0.306169201,0.38256222,0.556817319,0.724609017,White LED,100 mA,b'OK Read',13:30:53,5.267589424,66.361642,3.495658835,9.27840669,0.488748369
47,B,64,50,0.201294503,0.187581033,0.254450608,0.337603063,0.509509416,0.671927578,White LED,100 mA,b'OK Read',13:32:26,5.267589424,66.361642,3.495658835,9.27840669,0.488748369
47,C,64,50,0.12406279,0.131390495,0.253725929,0.309708858,0.491943077,0.674411996,White LED,100 mA,b'OK Read',13:34:44,5.267589424,66.361642,3.495658835,9.27840669,0.488748369
47,D,64,50,0.14905375,0.141679202,0.22099257,0.277068488,0.438339231,0.570515866,White LED,100 mA,b'OK Read',13:36:38,5.267589424,66.361642,3.495658835,9.27840669,0.488748369
48,A,64,50,0.468152507,0.491882026,0.819243648,0.808751339,0.738920037,0.514901026,White LED,100 mA,b'OK Read',10:04:20,5.007953077,0,0,2.673416869,0.133883462
48,B,64,50,0.465361353,0.517013105,0.840444034,0.835646323,0.771654,0.539625376,White LED,100 mA,b'OK Read',10:06:18,5.007953077,0,0,2.673416869,0.133883462
48,C,64,50,0.402732875,0.417670137,0.796840661,0.750340051,0.73929347,0.452940508,White LED,100 mA,b'OK Read',10:08:19,5.007953077,0,0,2.673416869,0.133883462
48,D,64,50,0.477792093,0.563516367,0.808728277,0.832843039,0.754346207,0.558782262,White LED,100 mA,b'OK Read',10:10:15,5.007953077,0,0,2.673416869,0.133883462
49,A,64,50,0.47390747,0.560058158,0.787774608,0.819242877,0.708958188,0.551269168,White LED,100 mA,b'OK Read',10:58:59,5.322973082,0.0913216,0.004861024,3.072144888,0.163529445
49,B,64,50,0.433162277,0.555074909,0.770382616,0.814871393,0.710236521,0.585362442,White LED,100 mA,b'OK Read',11:01:03,5.322973082,0.0913216,0.004861024,3.072144888,0.163529445
49,C,64,50,0.421623564,0.529707542,0.739684481,0.769796587,0.665451758,0.537679753,White LED,100 mA,b'OK Read',11:03:17,5.322973082,0.0913216,0.004861024,3.072144888,0.163529445
49,D,64,50,0.419551782,0.518452247,0.742706497,0.766646355,0.675649696,0.507268213,White LED,100 mA,b'OK Read',11:05:15,5.322973082,0.0913216,0.004861024,3.072144888,0.163529445
50,A,64,50,0.388460546,0.498626604,0.750631577,0.7567793,0.649881943,0.466499989,White LED,100 mA,b'OK Read',11:48:45,5.284508144,0.195940308,0.010354482,2.779005839,0.14685679
50,B,64,50,0.410156786,0.466793898,0.751649202,0.758971976,0.704563028,0.511668314,White LED,100 mA,b'OK Read',11:50:39,5.284508144,0.195940308,0.010354482,2.779005839,0.14685679
50,C,64,50,0.329098014,0.422116391,0.698162601,0.704696249,0.649752651,0.472157247,White LED,100 mA,b'OK Read',11:52:52,5.284508144,0.195940308,0.010354482,2.779005839,0.14685679
50,D,64,50,0.447894992,0.519826949,0.751248323,0.793929932,0.701790909,0.559560495,White LED,100 mA,b'OK Read',11:55:03,5.284508144,0.195940308,0.010354482,2.779005839,0.14685679
51,A,64,50,0.191266464,0.193466439,0.252877917,0.310985617,0.412198028,0.572850586,White LED,100 mA,b'OK Read',10:00:56,5.159518523,48.84406975,2.520118826,9.309055334,0.480302434
51,B,64,50,0.196071861,0.177764872,0.251336074,0.290557624,0.384074682,0.484399699,White LED,100 mA,b'OK Read',10:02:58,5.159518523,48.84406975,2.520118826,9.309055334,0.480302434
51,C,64,50,0.143169295,0.153235213,0.229133508,0.270684727,0.393741174,0.543845892,White LED,100 mA,b'OK Read',10:04:54,5.159518523,48.84406975,2.520118826,9.309055334,0.480302434
51,D,64,50,0.150104029,0.166445141,0.236395597,0.279580351,0.398926332,0.508974371,White LED,100 mA,b'OK Read',10:06:52,5.159518523,48.84406975,2.520118826,9.309055334,0.480302434
52,A,64,50,0.417249781,0.449051777,0.726470875,0.744081211,0.679269255,0.492092379,White LED,100 mA,b'OK Read',10:51:38,6.00630643,0.038189554,0.002293782,3.698674315,0.222153713
52,B,64,50,0.416904481,0.478478777,0.773466288,0.769990889,0.681524294,0.486554847,White LED,100 mA,b'OK Read',10:53:48,6.00630643,0.038189554,0.002293782,3.698674315,0.222153713
52,C,64,50,0.55147009,0.516562046,0.936809294,0.904979379,0.879579841,0.503227308,White LED,100 mA,b'OK Read',10:55:52,6.00630643,0.038189554,0.002293782,3.698674315,0.222153713
52,D,64,50,0.321832364,0.468190056,0.693028261,0.692983481,0.576226922,0.421092187,White LED,100 mA,b'OK Read',10:58:12,6.00630643,0.038189554,0.002293782,3.698674315,0.222153713
53,A,64,50,0.282166227,0.35237226,0.639464587,0.627494562,0.562653601,0.391728265,White LED,100 mA,b'OK Read',11:09:04,5.935649532,0.025539567,0.001515939,2.832338543,0.168117689
53,B,64,50,0.341312944,0.446839385,0.709155971,0.704085641,0.602368135,0.417380533,White LED,100 mA,b'OK Read',11:13:57,5.935649532,0.025539567,0.001515939,2.832338543,0.168117689
53,C,64,50,0.368462019,0.447247498,0.774391394,0.743054257,0.670206016,0.401725783,White LED,100 mA,b'OK Read',11:15:54,5.935649532,0.025539567,0.001515939,2.832338543,0.168117689
53,D,64,50,0.324882504,0.454357221,0.693012862,0.699575382,0.585232726,0.429144063,White LED,100 mA,b'OK Read',11:17:51,5.935649532,0.025539567,0.001515939,2.832338543,0.168117689
54,A,64,50,0.45337661,0.420720226,0.75840247,0.789544582,0.807820794,0.599131429,White LED,100 mA,b'OK Read',12:01:36,5.852969424,2.25332851,0.131886629,8.448794574,0.494505363
54,B,64,50,0.375281657,0.379801654,0.62782366,0.654431188,0.647985981,0.4722171,White LED,100 mA,b'OK Read',12:03:41,5.852969424,2.25332851,0.131886629,8.448794574,0.494505363
54,C,64,50,0.290323901,0.331751873,0.629797222,0.631796661,0.609248152,0.434921066,White LED,100 mA,b'OK Read',12:05:42,5.852969424,2.25332851,0.131886629,8.448794574,0.494505363
54,D,64,50,0.380863985,0.44258642,0.79838251,0.808626426,0.761254968,0.550880051,White LED,100 mA,b'OK Read',12:07:49,5.852969424,2.25332851,0.131886629,8.448794574,0.494505363
55,A,64,50,0.33479544,0.413288295,0.571222567,0.616808713,0.592471821,0.472875627,White LED,100 mA,b'OK Read',12:55:18,5.589274003,7.120216055,0.397968385,6.663899897,0.372463625
55,B,64,50,0.295647248,0.417863447,0.559072828,0.622110002,0.615295107,0.512686012,White LED,100 mA,b'OK Read',12:57:23,5.589274003,7.120216055,0.397968385,6.663899897,0.372463625
55,C,64,50,0.326853587,0.450619779,0.654497566,0.706181178,0.703744326,0.581950126,White LED,100 mA,b'OK Read',12:59:29,5.589274003,7.120216055,0.397968385,6.663899897,0.372463625
55,D,64,50,0.316983801,0.433887202,0.563883379,0.64081713,0.669540506,0.609348435,White LED,100 mA,b'OK Read',13:02:15,5.589274003,7.120216055,0.397968385,6.663899897,0.372463625
56,A,64,50,0.128321468,0.136996661,0.239325105,0.286019618,0.446713039,0.546509896,White LED,100 mA,b'OK Read',10:01:00,5.115946614,27.74947288,1.419648218,9.008343685,0.460862054
56,B,64,50,0.146478394,0.180729049,0.256686277,0.303033689,0.40493019,0.457071205,White LED,100 mA,b'OK Read',10:03:05,5.115946614,27.74947288,1.419648218,9.008343685,0.460862054
56,C,64,50,0.209783086,0.218232364,0.317666219,0.382192146,0.515901054,0.600268879,White LED,100 mA,b'OK Read',10:05:01,5.115946614,27.74947288,1.419648218,9.008343685,0.460862054
56,D,64,50,0.15080901,0.175638398,0.266631164,0.327944172,0.451682743,0.526335306,White LED,100 mA,b'OK Read',10:07:05,5.115946614,27.74947288,1.419648218,9.008343685,0.460862054
57,A,64,50,0.120393995,0.13321626,0.210353846,0.229315287,0.319166922,0.354761488,White LED,100 mA,b'OK Read',11:02:14,4.220611196,31.21150294,1.317316187,9.622674324,0.40613567
57,B,64,50,0.154564136,0.104584001,0.221007992,0.24585751,0.356252968,0.390950024,White LED,100 mA,b'OK Read',11:04:15,4.220611196,31.21150294,1.317316187,9.622674324,0.40613567
57,C,64,50,0.17539713,0.194024907,0.245631245,0.283660401,0.38993491,0.447193432,White LED,100 mA,b'OK Read',11:06:13,4.220611196,31.21150294,1.317316187,9.622674324,0.40613567
57,D,64,50,0.218904703,0.205516472,0.290082628,0.313053392,0.4030055,0.443182467,White LED,100 mA,b'OK Read',11:08:14,4.220611196,31.21150294,1.317316187,9.622674324,0.40613567
58,A,64,50,0.207222119,0.138457272,0.31680279,0.35303507,0.527032627,0.577639804,White LED,100 mA,b'OK Read',11:55:25,5.63027572,33.48903926,1.885525246,7.83974379,0.441399191
58,B,64,50,0.129731432,0.142237677,0.218833992,0.259416038,0.412801285,0.517295639,White LED,100 mA,b'OK Read',11:57:21,5.63027572,33.48903926,1.885525246,7.83974379,0.441399191
58,C,64,50,0.13332829,0.115796334,0.235670932,0.260193193,0.409741904,0.476886599,White LED,100 mA,b'OK Read',11:59:18,5.63027572,33.48903926,1.885525246,7.83974379,0.441399191
58,D,64,50,0.154722397,0.137791402,0.259507849,0.297135656,0.45873512,0.577759549,White LED,100 mA,b'OK Read',12:01:11,5.63027572,33.48903926,1.885525246,7.83974379,0.441399191
59,A,64,50,0.121530602,0.156134947,0.217215055,0.24190237,0.338212647,0.445247822,White LED,100 mA,b'OK Read',12:48:24,4.30139202,45.29454934,1.948296131,11.17232809,0.480565629
59,B,64,50,0.109776071,0.15450251,0.190248192,0.211787741,0.251716852,0.318932148,White LED,100 mA,b'OK Read',12:50:21,4.30139202,45.29454934,1.948296131,11.17232809,0.480565629
59,C,64,50,0.159268821,0.18156676,0.216228276,0.25644621,0.311453823,0.390261584,White LED,100 mA,b'OK Read',12:52:18,4.30139202,45.29454934,1.948296131,11.17232809,0.480565629
59,D,64,50,0.131227725,0.150185113,0.205543286,0.238252535,0.345652845,0.460483529,White LED,100 mA,b'OK Read',12:54:15,4.30139202,45.29454934,1.948296131,11.17232809,0.480565629
60,A,64,50,0.134867748,0.115860766,0.19949926,0.23031448,0.337709941,0.388705077,White LED,100 mA,b'OK Read',13:37:58,5.779122318,21.00924603,1.214150026,6.263284047,0.361962846
60,B,64,50,0.131414764,0.10035253,0.211880272,0.228038536,0.309414232,0.306180833,White LED,100 mA,b'OK Read',13:39:56,5.779122318,21.00924603,1.214150026,6.263284047,0.361962846
60,C,64,50,0.132162908,0.109588736,0.217662194,0.249340832,0.358809627,0.433304687,White LED,100 mA,b'OK Read',13:41:59,5.779122318,21.00924603,1.214150026,6.263284047,0.361962846
60,D,64,50,0.147672553,0.100846552,0.218756893,0.242665649,0.328388156,0.342159858,White LED,100 mA,b'OK Read',13:43:57,5.779122318,21.00924603,1.214150026,6.263284047,0.361962846
1,A,64,50,0.194904144,0.245315907,0.456902823,0.458519718,0.390670558,0.25389064,White LED,12.5 mA,b'OK Read',10:34:00,5.686111108,1.747139767,0.099344308,3.721432533,0.211604789
1,B,64,50,0.217040085,0.246091305,0.489499668,0.471086477,0.437370674,0.267432669,White LED,12.5 mA,b'OK Read',10:38:41,5.686111108,1.747139767,0.099344308,3.721432533,0.211604789
1,C,64,50,0.250198976,0.309054132,0.495565307,0.510319565,0.470530899,0.338885991,White LED,12.5 mA,b'OK Read',10:40:57,5.686111108,1.747139767,0.099344308,3.721432533,0.211604789
1,D,64,50,0.207771786,0.271037164,0.455937468,0.467022857,0.400280491,0.279179248,White LED,12.5 mA,b'OK Read',10:43:04,5.686111108,1.747139767,0.099344308,3.721432533,0.211604789
2,A,64,50,0.234631849,0.296359662,0.500874758,0.51205492,0.458963389,0.327839368,White LED,12.5 mA,b'OK Read',11:23:58,6.058895851,0.160860791,0.009746388,3.072162694,0.186139138
2,B,64,50,0.248804242,0.30639561,0.514003593,0.524679494,0.461187909,0.322087796,White LED,12.5 mA,b'OK Read',11:26:02,6.058895851,0.160860791,0.009746388,3.072162694,0.186139138
2,C,64,50,0.300139795,0.364816824,0.513183046,0.541382119,0.489839759,0.39402805,White LED,12.5 mA,b'OK Read',11:28:03,6.058895851,0.160860791,0.009746388,3.072162694,0.186139138
2,D,64,50,0.227028246,0.307126688,0.475196302,0.500037705,0.426752304,0.31642754,White LED,12.5 mA,b'OK Read',11:29:57,6.058895851,0.160860791,0.009746388,3.072162694,0.186139138
3,A,64,50,0.161610267,0.203510493,0.331165234,0.374529357,0.438275331,0.388367755,White LED,12.5 mA,b'OK Read',12:37:50,6.417233627,14.98477248,0.961607859,7.723769073,0.495652306
3,B,64,50,0.249119193,0.23401714,0.434892706,0.480168067,0.526544366,0.421690336,White LED,12.5 mA,b'OK Read',12:39:51,6.417233627,14.98477248,0.961607859,7.723769073,0.495652306
3,C,64,50,0.123682245,0.148744777,0.299984263,0.335657791,0.446417101,0.434928065,White LED,12.5 mA,b'OK Read',12:41:55,6.417233627,14.98477248,0.961607859,7.723769073,0.495652306
3,D,64,50,0.159675638,0.176526406,0.313257897,0.36676373,0.403216866,0.358788252,White LED,12.5 mA,b'OK Read',12:43:57,6.417233627,14.98477248,0.961607859,7.723769073,0.495652306
4,A,64,50,0.263111606,0.320175677,0.543109082,0.573355719,0.568765794,0.471811099,White LED,12.5 mA,b'OK Read',10:13:03,6.08979402,15.9797255,0.973132368,6.087444513,0.370712832
